date,dis,number,pm25,pm10,o3,no2,so2,co,tm,rh,ph
2016/8/7,SIHD,7,9.458333333,20.91666667,79.125,14.66666667,9.375,0.515833333,30.4,71,1
2016/8/8,SIHD,2,8.958333333,19.625,63.25,18.20833333,9.75,0.4975,29.8,73,0
2016/8/9,SIHD,9,10.33333333,24.83333333,50.5,16.875,9.333333333,0.505,29.8,78,0
2016/8/10,SIHD,15,10.875,21.91666667,59.25,15.54166667,8.125,0.53375,30,82,0
2016/8/11,SIHD,9,15,26.625,55.375,16.04166667,10.33333333,0.554583333,30.4,75,0
2016/8/12,SIHD,5,13.60869565,25.56521739,52.875,14.60869565,8.956521739,0.659565217,30.5,80,0
2016/8/13,SIHD,5,15.33333333,27.70833333,66.25,13,8.916666667,0.662083333,30.8,75,1
2016/8/14,SIHD,7,22.375,37.25,107.75,15.79166667,10.20833333,0.705,30.4,69,1
2016/8/15,SIHD,5,14.66666667,29.08333333,99.625,15.125,9.166666667,0.70125,30.5,72,0
2016/8/16,SIHD,5,17.54166667,29.95833333,93.625,18,11.83333333,0.70625,30.5,73,0
2016/8/17,SIHD,5,18.41666667,32.375,84.625,20.625,11.08333333,0.695,30.7,69,0
2016/8/18,SIHD,7,17.20833333,35.83333333,96.25,17.29166667,11.45833333,0.68625,31.3,69,0
2016/8/19,SIHD,3,19.20833333,38.29166667,132.375,23.33333333,10.29166667,0.724166667,30.4,76,0
2016/8/20,SIHD,11,28.625,45.70833333,152.5,26.70833333,10.54166667,0.765416667,31.6,75,1
2016/8/21,SIHD,9,25.20833333,36,85.75,18.625,11.45833333,0.685833333,31,75,1
2016/8/22,SIHD,3,22.39130435,33.2173913,128.875,17.91304348,10.43478261,0.73,30.5,73,0
2016/8/23,SIHD,7,21.16666667,32.33333333,136.375,20,11.20833333,0.724583333,29.9,70,0
2016/8/24,SIHD,5,18.45833333,33.41666667,144.125,22.33333333,11.66666667,0.764583333,29.2,68,0
2016/8/25,SIHD,5,24.39130435,38.43478261,123.8571429,23.69565217,12.26086957,0.765652174,30,75,0
2016/8/26,SIHD,9,18.625,35.25,107.125,15.875,10.41666667,0.70625,29.4,71,0
2016/8/27,SIHD,14,16.58333333,41.16666667,110.5,24.54166667,13.41666667,0.713333333,26.8,63,1
2016/8/28,SIHD,3,22.33333333,52.58333333,163.5,24.16666667,16.125,0.807083333,26.1,54,1
2016/8/30,SIHD,6,29.20833333,62,146.875,43.58333333,18.83333333,0.915416667,25.6,53,0
2016/8/31,SIHD,5,37.45833333,71.91666667,194,51.66666667,17.45833333,0.909583333,26.5,52,0
2016/9/1,SIHD,7,62.45833333,92.83333333,198.5,38.91666667,16.20833333,1.012083333,28.6,55,0
2016/9/2,SIHD,9,68.79166667,93.79166667,218.5,41.91666667,16.29166667,1.070416667,28.2,61,0
2016/9/3,SIHD,10,66.41666667,84.68181818,172.5,32.45833333,14.54166667,0.939583333,27.1,69,1
2016/9/4,SIHD,20,34.20833333,43.41666667,96.625,18.41666667,11.16666667,0.741666667,27,75,1
2016/9/5,SIHD,9,27.625,40.375,112.75,27.95833333,12.91666667,0.787916667,27.1,75,0
2016/9/6,SIHD,8,39,57,111.5,47.79166667,16.29166667,0.827916667,25.4,69,0
2016/9/7,SIHD,5,35.5,39.91666667,97.375,50.33333333,11.08333333,0.865416667,22.2,89,0
2016/9/8,SIHD,6,68.16666667,70.17391304,150.25,65.125,14.125,1.070416667,24,81,0
2016/9/9,SIHD,6,68.625,74.5,176.875,53.29166667,13.625,0.981666667,25.5,73,0
2016/9/10,SIHD,9,49.33333333,57.08695652,132.125,32,13,0.797916667,26.2,74,1
2016/9/11,SIHD,12,47.625,55.20833333,94.125,44.58333333,12.125,0.840416667,24.1,84,1
2016/9/12,SIHD,8,34.66666667,43.5,127.125,32.125,11.375,0.71625,24.6,74,0
2016/9/13,SIHD,12,31.16666667,38.41666667,127.875,29.95833333,11.79166667,0.69875,25.2,75,0
2016/9/14,SIHD,7,18,24.73913043,87.14285714,37.39130435,10.7826087,0.670434783,23.3,89,0
2016/9/15,SIHD,19,7.5,10.25,37,21.70833333,10.25,0.572083333,24.1,94,1
2016/9/16,SIHD,13,8.125,13.58333333,33.625,16.70833333,9.708333333,0.570833333,25,92,1
2016/9/17,SIHD,8,13.125,20.95652174,66.375,21.08333333,11.25,0.6225,24.8,82,1
2016/9/18,SIHD,6,33.84615385,54.53846154,97.5,18.15384615,11.53846154,0.719230769,24.9,74,0
2016/9/19,SIHD,7,18.34782609,39.30434783,92.14285714,20.47826087,12.30434783,0.671304348,24.2,71,0
2016/9/20,SIHD,6,17.13636364,39.68181818,93.875,30.31818182,13.40909091,0.633181818,23.4,68,0
2016/9/21,SIHD,10,14.95833333,28.54166667,94.375,39,12.33333333,0.592083333,23.2,68,0
2016/9/22,SIHD,5,15.79166667,26.20833333,101.5,41.16666667,12.875,0.6075,23.4,63,0
2016/9/23,SIHD,5,26.58333333,36.625,96,47.91666667,14.91666667,0.627083333,22.7,72,0
2016/9/24,SIHD,9,33.08333333,43.29166667,140.5,33.95833333,12.16666667,0.620833333,23.3,74,1
2016/9/25,SIHD,2,34.125,45.58333333,141.875,34.70833333,11.58333333,0.6325,24.2,75,1
2016/9/26,SIHD,7,26.375,36.375,80,30,11.375,0.58125,25.7,79,0
2016/9/27,SIHD,6,18.625,31.83333333,33,22.66666667,11.79166667,0.531666667,27.1,86,0
2016/9/28,SIHD,4,13.66666667,21.66666667,47.75,19.83333333,10,0.50125,24.7,92,0
2016/9/29,SIHD,5,11.95652174,21.17391304,55.875,23.52173913,9.217391304,0.641304348,22.5,90,0
2016/9/30,SIHD,6,32.875,43.41666667,57,57.20833333,11.125,0.897916667,24.8,93,0
2016/10/1,SIHD,10,52.125,69.18181818,87.375,44.66666667,13.16666667,0.993333333,26.7,86,1
2016/10/2,SIHD,8,21.58333333,28.25,81.625,22.5,13.375,0.5975,27.8,76,1
2016/10/3,SIHD,11,27.20833333,28.95,63.25,27.70833333,11.66666667,0.952083333,23.1,83,1
2016/10/4,SIHD,12,14.90909091,27.68181818,72.83333333,22.45454545,10.77272727,0.558636364,24.1,79,1
2016/10/5,SIHD,17,35.95652174,49.95652174,84.14285714,27.04347826,12.17391304,0.68,23.7,82,1
2016/10/6,SIHD,13,24.375,42.83333333,106.625,18.95833333,10.25,0.6225,22.7,74,1
2016/10/7,SIHD,9,22.04166667,43.25,80.75,43.45833333,11.45833333,0.6725,21.8,90,1
2016/10/8,SIHD,11,16.58333333,27.0952381,98.375,22.45833333,10.66666667,0.612083333,20.6,79,0
2016/10/9,SIHD,8,11.29166667,36.625,86,20.66666667,11.95833333,0.48875,18.7,60,0
2016/10/10,SIHD,10,10.54166667,31.20833333,94.25,24.625,11.79166667,0.479166667,19.2,62,0
2016/10/11,SIHD,5,12.16666667,28.16666667,103.25,29.25,12.54166667,0.5125,20.5,65,0
2016/10/12,SIHD,7,26.54166667,46.33333333,117.25,28.54166667,14.75,0.619166667,20.6,66,0
2016/10/13,SIHD,8,20.95833333,41.29166667,75,33.625,12.58333333,0.541666667,20.1,68,0
2016/10/14,SIHD,10,26.41666667,44.20833333,91,39.375,13.75,0.59125,20.4,79,0
2016/10/15,SIHD,4,15.08333333,36.08333333,87.25,34,13.5,0.492083333,22.1,77,1
2016/10/16,SIHD,9,46.60869565,67.77272727,97.71428571,56.82608696,17.73913043,0.860869565,23.7,80,1
2016/10/17,SIHD,5,33.41666667,36.78947368,93.625,33,16.375,0.775416667,21.1,74,0
2016/10/18,SIHD,3,17.75,28.08333333,105.875,32.33333333,13.25,0.581666667,21.4,76,0
2016/10/19,SIHD,8,28.20833333,51,81.875,42,12.91666667,0.695416667,20.7,84,0
2016/10/20,SIHD,10,24.04166667,30.625,72.375,43.08333333,11.79166667,0.632083333,20.6,92,0
2016/10/21,SIHD,4,9.583333333,11.875,53.5,25.875,10.45833333,0.548333333,21,95,0
2016/10/22,SIHD,8,5.458333333,9.125,53,21.875,9.625,0.51,21.8,95,1
2016/10/23,SIHD,8,19.5,34.70833333,94.75,21.20833333,10.41666667,0.58625,20.5,84,1
2016/10/24,SIHD,10,22.95833333,36.79166667,88.75,37,11.70833333,0.63875,21,83,0
2016/10/25,SIHD,7,31.45833333,46.41666667,27.5,48,15.41666667,0.983333333,19.3,83,0
2016/10/26,SIHD,9,22.21052632,22.94736842,24.875,52.68421053,10.94736842,0.889473684,18.9,93,0
2016/10/27,SIHD,6,14.45833333,22.79166667,54.375,41.95833333,10.70833333,0.620833333,19.4,93,0
2016/10/28,SIHD,5,25.16666667,29.0952381,60.25,37.91666667,11.91666667,0.754583333,18.3,89,0
2016/10/29,SIHD,12,15.33333333,34.23809524,66.5,24.9047619,10.9047619,0.540952381,15.1,72,1
2016/10/30,SIHD,12,12.66666667,35.20833333,79.375,29.125,10.75,0.485833333,15.8,64,1
2016/10/31,SIHD,4,15.33333333,30.08333333,62.25,40.41666667,11.16666667,0.558333333,15.3,82,0
2016/11/1,SIHD,8,14.625,27.04166667,86,20.375,9.958333333,0.463333333,13.6,64,0
2016/11/2,SIHD,4,25,47.08333333,90,55,13.54166667,0.60625,11.9,68,0
2016/11/3,SIHD,5,61.5,93.95833333,89.375,88.54166667,19.91666667,1.146666667,12.2,77,0
2016/11/4,SIHD,9,67.95833333,88.04166667,130.625,84.125,17.20833333,0.891666667,14.4,78,0
2016/11/5,SIHD,12,67.95833333,93,122.5,81.91666667,16.54166667,0.9375,17.1,81,1
2016/11/6,SIHD,14,65.875,78.08695652,89.125,73.625,17.45833333,0.923333333,17.6,87,1
2016/11/7,SIHD,3,34.95833333,39.59090909,69.75,56.375,14.70833333,0.645833333,19.6,90,0
2016/11/8,SIHD,4,15.875,26.30434783,66.875,22.33333333,9.75,0.612083333,12.7,76,0
2016/11/9,SIHD,8,13.66666667,30.5,67.625,26.54166667,10.16666667,0.49375,11.9,62,0
2016/11/10,SIHD,8,42.35714286,62.92857143,31.57142857,66.35714286,15.64285714,0.905714286,11,75,0
2016/11/11,SIHD,7,49.375,82.29166667,61.875,66.91666667,19.625,0.935,11.9,76,0
2016/11/12,SIHD,8,37.5,68.375,99.75,56.04166667,13.91666667,0.742083333,17.5,69,1
2016/11/13,SIHD,10,50.16666667,63.56521739,31.375,68.54166667,12.70833333,0.909166667,17.5,90,1
2016/11/14,SIHD,10,82.83333333,94.54545455,59.5,70.625,19.16666667,1.191666667,17.4,84,0
2016/11/15,SIHD,8,21.63636364,50.90909091,91,34.72727273,12.63636364,0.631818182,15.2,70,0
2016/11/16,SIHD,9,13.39130435,35.95652174,66.71428571,55.73913043,13.56521739,0.635652174,14.4,74,0
2016/11/17,SIHD,4,16.70833333,23.625,47.625,58.58333333,12.33333333,0.639166667,15.6,92,0
2016/11/18,SIHD,6,63.66666667,73.58333333,87.75,64.41666667,13.83333333,1.002916667,19.6,89,0
2016/11/19,SIHD,8,110.3333333,128.7619048,21.125,97,23.45833333,1.766666667,19,90,1
2016/11/20,SIHD,11,44.91666667,33.07692308,51.875,35.75,13.04166667,1.027083333,17.3,92,1
2016/11/21,SIHD,7,28.875,42.29166667,37.25,53.70833333,13.04166667,0.89625,17.4,91,0
2016/11/22,SIHD,8,9.541666667,15.66666667,63.25,22.75,10.70833333,0.614583333,11.7,85,0
2016/11/23,SIHD,4,17.5,21.30434783,34.5,35.75,11.79166667,0.644166667,5.7,86,0
2016/11/24,SIHD,5,48.375,55.45833333,54.875,51.29166667,19.5,1.015,4.9,70,0
2016/11/25,SIHD,9,42,54.375,33.625,64.20833333,16.95833333,0.81125,9.3,70,0
2016/11/26,SIHD,12,30.75,32.76190476,22.875,58.45833333,13.95833333,1.06625,9.1,92,1
2016/11/27,SIHD,8,96.375,117,53.75,78.58333333,39.75,1.619166667,8.8,70,1
2016/11/28,SIHD,6,62.25,112.5,79.5,58.70833333,22.54166667,0.99375,10.1,62,0
2016/11/29,SIHD,7,18.625,41.41666667,52.875,63.04166667,13.83333333,0.71625,10.7,71,0
2016/11/30,SIHD,11,47.25,79,25.25,86.375,18.25,0.992083333,11.8,76,0
2016/12/1,SIHD,9,99.83333333,131.0416667,88,68.58333333,27.20833333,1.32875,10.9,72,0
2016/12/2,SIHD,4,27.58333333,47.33333333,80,57.5,14.91666667,0.764583333,11,63,0
2016/12/3,SIHD,16,23.36842105,40.57894737,82,59.52631579,14.68421053,0.708421053,10.5,76,1
2016/12/4,SIHD,9,73.72222222,99.94444444,64,85.72222222,22.55555556,1.198888889,12.4,80,1
2016/12/5,SIHD,16,127.4705882,165.1764706,89.66666667,103.7647059,25.52941176,1.668823529,12.7,72,0
2016/12/6,SIHD,3,45,74.14285714,NA,63.57142857,17,0.912857143,9,64,0
2016/12/7,SIHD,6,99.5,130.2727273,58.625,98.68181818,26.36363636,1.335454545,8.9,73,0
2016/12/8,SIHD,9,127.0833333,153.9583333,112.75,112.4166667,24.58333333,1.478333333,9.7,75,0
2016/12/9,SIHD,6,93.20833333,107,92,72.83333333,22.58333333,1.214583333,10.2,72,0
2016/12/10,SIHD,8,16.5,29.08333333,69.375,36.25,14.08333333,0.631666667,10.3,63,1
2016/12/11,SIHD,7,13.70833333,28.95833333,71.125,36.08333333,14.33333333,0.624583333,10.8,65,1
2016/12/12,SIHD,10,28.54166667,54.625,37,66.20833333,15.33333333,0.985,13.5,82,0
2016/12/13,SIHD,4,34.47619048,47.95238095,38.4,55.42857143,13.80952381,0.902380952,12.2,90,0
2016/12/14,SIHD,4,18.79166667,36.125,64.375,27.29166667,12.875,0.516666667,6.8,65,0
2016/12/15,SIHD,6,59.70833333,75.04166667,61.625,55.79166667,27.125,1.067916667,3.6,55,0
2016/12/16,SIHD,1,135.2083333,148.125,75,86.66666667,37.875,1.674583333,3.8,67,0
2016/12/17,SIHD,5,116.375,135.0909091,76.625,86.25,24.125,1.4025,5.4,78,1
2016/12/18,SIHD,7,37.20833333,65.25,54.75,77.79166667,15.75,1.16,11.7,78,1
2016/12/19,SIHD,15,62.2173913,94.17391304,25.625,94.91304348,21.2173913,1.464347826,13.2,84,0
2016/12/20,SIHD,11,42.36842105,46.85714286,70.875,57.21052632,14.47368421,0.84,12.3,91,0
2016/12/21,SIHD,5,30.95652174,36.17391304,28.71428571,59.34782609,13.60869565,0.883913043,15.6,91,0
2016/12/22,SIHD,10,77.17647059,103.0833333,58,54.41176471,15.35294118,1.41,8.7,78,0
2016/12/23,SIHD,11,136.0833333,145.7916667,59.875,65.20833333,26.83333333,1.815,6.8,71,0
2016/12/24,SIHD,12,24.125,30,60.25,41.33333333,14.83333333,0.725833333,7.7,66,1
2016/12/25,SIHD,6,16.95833333,21.54166667,33.25,51.375,13.20833333,0.715,10.6,85,1
2016/12/26,SIHD,10,17.25,20.0952381,18,57.83333333,11.41666667,1.012083333,10.8,94,0
2016/12/27,SIHD,5,28.04166667,40.83333333,63.375,30.08333333,12.75,0.8275,5.1,69,0
2016/12/28,SIHD,11,33.72727273,48.95454545,39.875,51.09090909,16.72727273,0.874545455,3.5,72,0
2016/12/29,SIHD,5,59.59090909,71.95454545,75,49.5,19.04545455,0.944090909,4.4,56,0
2016/12/30,SIHD,4,51.79166667,70.91666667,39.875,78.16666667,17.20833333,1.059583333,3.7,79,0
2016/12/31,SIHD,19,44.34782609,64.52173913,31.75,88.65217391,22.86956522,1.209565217,6.4,85,1
2017/1/1,SIHD,16,34.78947368,47.15789474,54.6,71.26315789,21.36842105,0.89,8.1,87,1
2017/1/2,SIHD,7,72.55,82.5,29.25,67.25,23,1.2165,10.5,89,1
2017/1/3,SIHD,14,96.04166667,104.0416667,67.75,71.875,18.04166667,1.255416667,9.1,88,1
2017/1/4,SIHD,5,52.54166667,59.69565217,57.25,76.29166667,21.58333333,0.941666667,11.6,86,0
2017/1/5,SIHD,3,28.20833333,26.80952381,84.125,46,14,0.832916667,10.1,93,0
2017/1/6,SIHD,8,20.79166667,27.625,37.625,52.83333333,13.875,0.78625,11.7,93,0
2017/1/7,SIHD,6,14.20833333,15.82608696,34.875,48,13.29166667,0.84125,11.9,94,1
2017/1/8,SIHD,3,77.75,106.6428571,11.5,55.125,16.20833333,1.792916667,7.4,91,1
2017/1/9,SIHD,9,60.91304348,70.95,69.71428571,42.91304348,21.52173913,1.310869565,6.2,66,0
2017/1/10,SIHD,3,80.20833333,88.25,71.625,55.58333333,18.625,1.294583333,6.4,68,0
2017/1/11,SIHD,6,30.29166667,40.58333333,62.625,40.20833333,15.04166667,0.762916667,6.8,61,0
2017/1/12,SIHD,8,53.75,61.66666667,20.125,74.20833333,16.79166667,1.012916667,6.3,75,0
2017/1/13,SIHD,3,99.34782609,112.7391304,57.25,70.30434783,31.52173913,1.366956522,6.2,73,0
2017/1/14,SIHD,8,25.20833333,36.125,76.125,30.79166667,14.91666667,0.712083333,5.2,58,1
2017/1/15,SIHD,4,12.625,23.91666667,68.125,26.875,12.58333333,0.563333333,4.6,59,1
2017/1/16,SIHD,7,17.45833333,27.41666667,69,41.25,14.41666667,0.64125,5.1,63,0
2017/1/17,SIHD,10,39.58333333,52.45833333,48.625,73.125,17.83333333,0.877083333,6.5,76,0
2017/1/18,SIHD,5,34.79166667,40.52173913,66.25,53.08333333,15.70833333,0.755833333,7.9,84,0
2017/1/19,SIHD,6,77.54166667,88.625,54.75,64.33333333,21.33333333,1.105,7.5,76,0
2017/1/20,SIHD,9,71.58333333,101.9583333,74.125,34.54166667,19.375,0.97875,2.1,52,0
2017/1/21,SIHD,7,34.16666667,43.13043478,72.125,55.29166667,15.29166667,0.837083333,2.2,52,1
2017/1/22,SIHD,7,45.95833333,67.20833333,71.625,53.79166667,21.70833333,0.967083333,3.5,45,0
2017/1/23,SIHD,8,22.95833333,35.91666667,83.75,35.08333333,17,0.76625,3,51,0
2017/1/24,SIHD,6,26.91666667,38.66666667,90.375,41.70833333,17.625,0.730833333,3.5,67,0
2017/1/25,SIHD,5,55.04166667,62.75,100.875,41.375,18.54166667,0.8525,6.3,70,0
2017/1/26,SIHD,2,54,57.68181818,110.75,48.45833333,17,0.824583333,6.3,77,0
2017/1/27,SIHD,14,43.91666667,74,76.875,30.08333333,13,0.750833333,6.2,76,1
2017/1/28,SIHD,6,26.41666667,73.375,98.625,25.91666667,12.83333333,0.595416667,9.5,78,1
2017/1/29,SIHD,7,59.34782609,68.7826087,85.375,33.30434783,14.95652174,1.062173913,11.6,84,1
2017/1/30,SIHD,9,22.66666667,41.54545455,80.125,13.58333333,10.08333333,0.6,3.7,64,1
2017/1/31,SIHD,8,11.58333333,18.91666667,82.75,15.375,9.375,0.45625,3.4,61,1
2017/2/1,SIHD,9,27.91666667,35.20833333,83.125,19.75,11.20833333,0.68375,4.3,69,1
2017/2/2,SIHD,5,23.83333333,32.16666667,85,22.875,10.875,0.600833333,4.8,63,1
2017/2/3,SIHD,9,15.75,24.29166667,48.375,43.95833333,11.875,0.620416667,7.7,79,0
2017/2/4,SIHD,6,51.875,55.72727273,14.5,63.20833333,11.625,1.090833333,8.2,93,0
2017/2/5,SIHD,8,114,126.047619,55.625,56.79166667,14.16666667,1.449583333,6.8,80,1
2017/2/6,SIHD,6,70.91666667,78.18181818,93.75,33.375,12.5,0.898333333,6.4,63,0
2017/2/7,SIHD,4,13.33333333,25.375,88,26.33333333,9.5,0.48125,6.5,64,0
2017/2/8,SIHD,3,14.875,18.04347826,72.375,28.58333333,9,0.54125,4.6,83,0
2017/2/9,SIHD,7,70.45833333,77.91304348,77.125,34.58333333,16.83333333,1.037083333,2.3,63,0
2017/2/10,SIHD,3,41.5,60.29166667,85.25,41.08333333,20.04166667,0.914166667,2.5,41,0
2017/2/11,SIHD,9,41.33333333,58.5,84.875,56.5,21.33333333,0.979583333,2.7,42,1
2017/2/12,SIHD,6,63.5,72.43478261,93,80.29166667,20.08333333,1.156666667,3.7,58,1
2017/2/13,SIHD,7,59.79166667,66.05,106.75,72.91666667,16.375,0.878333333,5.5,62,0
2017/2/14,SIHD,5,66.66666667,75.29166667,120.375,85.70833333,19.79166667,0.99625,6.9,61,0
2017/2/15,SIHD,8,67.20833333,65.82352941,141,58.33333333,18.375,0.741666667,9.7,61,0
2017/2/16,SIHD,5,39,52.76190476,70.625,56.75,13.5,0.73875,14.3,65,0
2017/2/17,SIHD,4,51.125,75.125,74.25,48.125,13.625,0.758333333,8.3,81,0
2017/2/18,SIHD,16,14.625,36.33333333,64.5,39.66666667,12.70833333,0.475,6.8,68,1
2017/2/19,SIHD,6,36,63,114.375,37.20833333,12.54166667,0.64,13,62,1
2017/2/20,SIHD,12,43.5,82.16666667,74.625,34.04166667,11.625,0.70875,9.7,66,0
2017/2/21,SIHD,12,20.20833333,45.45833333,82.25,24.70833333,8.875,0.545833333,6.6,68,0
2017/2/22,SIHD,5,50.70833333,61,24.25,43.79166667,9.208333333,0.951666667,7.3,85,0
2017/2/23,SIHD,8,81.16666667,87.33333333,73.125,37.54166667,13.91666667,0.95125,4.5,66,0
2017/2/24,SIHD,6,41.66666667,51.08333333,100.375,42.91666667,13.625,0.780416667,5.2,58,0
2017/2/25,SIHD,11,78.375,90.70833333,105.75,74.41666667,17.45833333,1.005,5.7,67,1
2017/2/26,SIHD,8,117.875,128.95,130.125,84.125,19.25,1.098333333,8.7,59,1
2017/2/27,SIHD,5,48.375,43.35294118,102.375,60.75,13.875,0.744583333,8.5,64,0
2017/2/28,SIHD,11,40.125,50.08695652,111.125,52.79166667,12.83333333,0.644583333,9.1,70,0
2017/3/1,SIHD,11,51.625,83.625,87.25,58.83333333,15.33333333,0.78625,10.6,64,0
2017/3/2,SIHD,6,45.73913043,63.04347826,91,44.04347826,13.69565217,0.79173913,5.5,54,0
2017/3/3,SIHD,5,49.375,67.375,113.625,54.04166667,15.70833333,0.720833333,8.7,55,0
2017/3/4,SIHD,9,57.29166667,77.5,112.25,77.625,18.04166667,0.813333333,11.4,65,1
2017/3/5,SIHD,8,66.66666667,82.42105263,49.75,85.70833333,14.08333333,0.867083333,11.2,85,1
2017/3/6,SIHD,5,29.25,43.69565217,98.875,28.625,9.333333333,0.56625,8.4,53,0
2017/3/7,SIHD,8,35.54166667,60.95833333,102.875,51.83333333,12.79166667,0.6875,7.6,59,0
2017/3/8,SIHD,4,41.43478261,63.39130435,96.875,50.47826087,13.65217391,0.741304348,8,60,0
2017/3/9,SIHD,7,76.20833333,95.41666667,115,78.375,18.95833333,0.922916667,9.8,60,0
2017/3/10,SIHD,3,65.41666667,79.58333333,95.875,62.79166667,16.20833333,0.792916667,12.6,62,0
2017/3/11,SIHD,13,52.66666667,69.9375,135.25,43.375,12.41666667,0.682916667,12.3,66,1
2017/3/12,SIHD,4,27.70833333,34.22727273,76.75,40.125,8.791666667,0.62875,11.5,85,1
2017/3/13,SIHD,5,26.33333333,38.25,99.25,27.95833333,8.041666667,0.635416667,8.5,83,0
2017/3/14,SIHD,11,26.875,46.66666667,102.125,31.83333333,10.41666667,0.609166667,8.2,61,0
2017/3/15,SIHD,6,31.26086957,47.69565217,106.375,56.34782609,13.7826087,0.693478261,8.2,64,0
2017/3/16,SIHD,6,24.29166667,38.04166667,87.625,40.04166667,10.66666667,0.5675,9.7,59,0
2017/3/17,SIHD,8,34.17391304,42.65217391,103.125,51.30434783,11.2173913,0.560869565,9.2,68,0
2017/3/18,SIHD,9,30.04166667,38.875,100.5,40.70833333,10.91666667,0.552916667,11.1,72,1
2017/3/19,SIHD,8,37.33333333,42.5,103.625,45.29166667,10.625,0.617916667,10.7,78,1
2017/3/20,SIHD,11,42.25,43.2,40.375,57.91666667,8.666666667,0.8175,11.2,93,0
2017/3/21,SIHD,8,55.52941176,65.125,131.7142857,35.29411765,11.11764706,0.764705882,10.6,73,0
2017/3/22,SIHD,3,16.58333333,27.375,74.375,37.875,8.583333333,0.518333333,8.6,76,0
2017/3/23,SIHD,13,19.70833333,27.08333333,86,38.54166667,7.625,0.558333333,9.3,85,0
2017/3/24,SIHD,6,39.20833333,49.625,104.875,46.54166667,10.5,0.667083333,9.4,75,0
2017/3/25,SIHD,14,75.41666667,96.18181818,91,62.83333333,14.875,0.990833333,10.6,70,1
2017/3/26,SIHD,12,77.58333333,114.875,113.625,67.79166667,18.125,0.985,12.9,51,1
2017/3/27,SIHD,9,64.875,91.20833333,113.125,65.66666667,19.83333333,0.922083333,14.2,38,0
2017/3/28,SIHD,3,37.91666667,78.375,130.75,43.29166667,13.20833333,0.680416667,17.1,44,0
2017/3/29,SIHD,5,58.70833333,81.29166667,108.125,46.66666667,11.5,0.834583333,12.9,71,0
2017/3/30,SIHD,7,41.25,45.79166667,91.5,40.20833333,8.416666667,0.659583333,10.4,84,0
2017/3/31,SIHD,11,35.08333333,44.375,114.5,30.54166667,8.5,0.64625,10.5,69,0
2017/4/1,SIHD,10,64.875,86.625,125.375,77.41666667,16.75,0.940833333,11.2,51,0
2017/4/2,SIHD,14,82.5,96.25,134,61.58333333,17.04166667,0.925,14.3,49,1
2017/4/3,SIHD,10,65.16666667,76.63636364,158.375,43.33333333,12.75,0.7475,16.2,44,1
2017/4/4,SIHD,12,47.70833333,60.91304348,150.625,27.45833333,10.33333333,0.679583333,17,51,1
2017/4/5,SIHD,5,39.75,64.20833333,88.75,60.20833333,10.95833333,0.858333333,19.7,70,0
2017/4/6,SIHD,4,69.08695652,86.86666667,39.25,77.60869565,13.26086957,0.957826087,16.5,90,0
2017/4/7,SIHD,4,41.54166667,48,42.125,63.5,8.166666667,0.804166667,13.6,95,0
2017/4/8,SIHD,4,59.95833333,61.82608696,83.125,59.79166667,9.875,0.773333333,13.9,90,1
2017/4/9,SIHD,12,31.45833333,40.14285714,97,32.83333333,7.916666667,0.688333333,11.9,88,1
2017/4/10,SIHD,6,25.34782609,31.95652174,69.875,43.73913043,7.217391304,0.650434783,12.1,91,0
2017/4/11,SIHD,5,54.04166667,65.54545455,36.75,58.29166667,8.833333333,1.0025,11.4,88,0
2017/4/12,SIHD,6,47.375,95.875,106.5,63.83333333,11.375,0.825833333,13.7,51,0
2017/4/13,SIHD,2,20.125,75.20833333,121,55.125,10.45833333,0.575833333,15.2,39,0
2017/4/14,SIHD,5,30,70.08333333,159.5,49.75,13.25,0.72,19.8,43,0
2017/4/15,SIHD,8,43.16666667,79.41666667,161,57.20833333,14.54166667,0.889583333,22.6,55,1
2017/4/16,SIHD,4,43.54166667,67.04166667,67.25,64.70833333,11.33333333,0.835,18.6,85,1
2017/4/17,SIHD,7,53.20833333,72.26086957,120.875,56.54166667,11.58333333,1.088333333,21,78,0
2017/4/18,SIHD,2,44.2173913,122.3913043,126.75,54.91304348,16.56521739,0.884782609,20.7,58,0
2017/4/19,SIHD,2,35.66666667,110.375,139,43.25,12.125,0.72375,19.4,45,0
2017/4/20,SIHD,5,48.20833333,78.79166667,127,36.45833333,9.5,0.867916667,19.9,78,0
2017/4/21,SIHD,4,50.95833333,78.625,103.75,48.08333333,16.08333333,0.906666667,17.2,72,0
2017/4/22,SIHD,9,31.45833333,58.875,138.75,28.54166667,10,0.657083333,16,60,1
2017/4/23,SIHD,1,35.83333333,74.20833333,166.125,33.45833333,10.29166667,0.623333333,16.5,56,1
2017/4/24,SIHD,5,40.25,84.75,175.625,34.75,10.70833333,0.656666667,19,57,0
2017/4/25,SIHD,5,39.54166667,66.45833333,123.75,44,10.29166667,0.6575,18.9,76,0
2017/4/26,SIHD,8,23.83333333,35.54166667,105.375,24.91666667,7.5,0.56375,15.8,79,0
2017/4/27,SIHD,1,24.16666667,46.58333333,126,47.41666667,12.66666667,0.657083333,16,52,0
2017/4/28,SIHD,8,45.33333333,76.625,167.875,68.41666667,16.25,0.780833333,18.9,48,0
2017/4/29,SIHD,7,57.08695652,91.82608696,167.4285714,66.60869565,19.56521739,0.832173913,21.9,41,1
